origin,destination,distance
100120935521,OX2 9JF,68.12
100120935622,OX1 5JJ,0
100120935669,SN6 8BN,45.29
100120935736,SN6 8LW,62.15
100120935752,SN6 8EY,20.11
100120935836,OX129WH,17.81
100120935889,OX120JB,82.05
100120935919,OX120ES,82.49
100120935973,OX128FU,127.72
100120936001,OX129XY,26.92
100120936007,OX129DR,1.41
100120936057,OX129UT,26.58
100120936122,OX129PX,100.12
100120936354,OX128JZ,141.14
100120936400,OX120DS,18.03
100120936450,OX129JJ,45.72
100120936517,OX129SR,40.73
100120936591,OX127JR,25.64
100120936615,OX127JU,5.83
100120936670,OX128RX,0
100120936732,OX128GR,81.87
100120936904,OX128DE,0
100120936948,OX128HU,31.78
100120936950,OX128HU,50.18
100120936990,OX128EW,70.02
100120937010,OX127EY,15.01
100120937058,OX128BU,26.03
100120937073,OX129DE,22.48
100120937218,OX128LF,42.2
100120937237,OX120DQ,186.45
100120937251,OX120JR,63.22
100120937326,OX128RD,77.52
100120937348,OX120LL,16.56
100120937371,OX120LL,0
100121308759,OX1 5LB,17.01
100121308833,OX1 5EU,0.3
100121308883,OX1 5HP,113.13
100121308964,OX1 5EX,130.69
100121309168,OX110JR,42.22
100121309204,OX110JL,36.69
100121309222,OX110LS,58.61
100121309242,OX110EF,32.77
100121309289,OX110DY,0
100121309630,OX120BX,18.69
100121309658,OX120BY,11
100121309680,OX120BZ,5.65
100121309689,OX120DD,22.76
100121309700,OX120DD,63.53
100121309800,OX120NP,68.12
100121309902,OX120QL,55.38
100121309991,OX120DY,62.03
100121309997,OX120HJ,68.09
100121310052,OX120FD,43.43
100121310165,OX120HX,32.57
100121310201,OX120HD,59.46
100121310244,OX129NF,18.69
100121310291,OX127JG,8
100121310324,OX127JU,25.33
100121310327,OX127JY,26.26
100121310339,OX127LF,12.17
100121310445,OX127LL,29.54
100121310461,OX127LB,48.02
100121310547,OX127BX,11.41
100121310596,OX128HQ,18.45
100121310810,OX128LU,0
100121310975,OX128AD,26.01
100121311013,OX128AU,12.17
100121311108,OX129DX,17.12
100121311123,OX129QH,99.6
100121311231,OX129BT,0
100121311284,OX129UL,48.28
100121311392,OX135BU,11.39
100121311462,OX135HN,71.87
100121311571,OX135BP,44.3
100121311777,OX136DW,113.48
100121312031,OX141RZ,118.6
100121312067,"OX141RA,OX141RB",0
100121312111,OX141AL,18.84
100121312204,OX141DB,25.95
100121312205,OX141DE,35.75
100121312223,OX141XE,44.18
100121312241,OX141BH,0.43
100121312267,"OX141RA,OX141RB",0
100121312318,OX141DY,78.26
100121312331,OX141DZ,62.19
100121312385,OX142JU,38.3
100121312415,OX142JX,110.15
100121312495,OX142LA,58.03
100121312550,OX142LH,39.22
100121312579,OX142HU,0
100121312809,OX143AU,21.59
100121312832,OX143QS,21.41
100121312847,OX143RA,10.82
100121313025,OX143GN,9.22
100121313255,OX144BE,67.87
100121313292,OX144UA,22.57
100121313334,OX144XB,29.74
100121313371,OX144AF,106.66
100121313461,OX145DQ,38.48
100121313466,OX145BJ,6.08
100121313493,OX145AG,30.16
100121313535,"OX135JB,OX136WN,OX136XR,OX136YP,OX141WA,OX141YX,OX142EX,OX142YA,OX143WA,OX143ZX,OX144WW,OX144YN,OX145AD,OX149BY,OX149EJ,OX149EP,OX149EY,OX149GQ,OX149GS,OX149GU,OX149HT,OX149HW,OX149HZ,OX149JB,OX149JD,OX149JG,OX149JH,OX149JN,OX149JP,OX149JU,OX149JY,OX149LF,OX149LN,OX149LR,OX149LT,OX149LW,OX149LX,OX149LY,OX149LZ,OX149NA,OX149NB,OX149ND,OX149NE,OX149NF,OX149NG,OX149NH",33.43
100121313620,OX145ET,0
100121313883,OX2 9NG,24.17
100121313894,OX2 9TA,49.84
100121313906,OX2 9HR,55.34
100121314001,OX2 9TF,0
100121314046,SN6 8AA,54.14
100121314115,SN6 8JW,7.81
100121314277,SN7 7RA,30.42
100121314285,SN7 7QX,21.55
100121314291,SN7 7QX,21.55
100121314299,SN7 7HP,4.24
100121314303,SN7 7HE,23.61
100121314338,SN7 7PG,32.57
100121314342,SN7 7PX,9.22
100121314389,SN7 7UA,0
100121314424,SN7 7JE,18.87
100121314461,SN7 7JH,3.61
100121314476,SN7 7TQ,25.09
100121314478,SN7 7TY,34.49
100121314521,SN7 7HY,22.1
100121314528,SN7 7HB,48.66
100121314612,SN7 7BZ,71.15
100121314643,SN7 7JR,25.56
100121314660,SN7 7AE,27.08
100121314750,SN7 8SL,24.34
100121314753,SN7 8SJ,35.86
100121314777,SN7 8SW,78.06
100121314783,SN7 8DS,0
100121314863,SN7 8AB,0
100121364147,OX2 9LG,18.03
100121364335,OX129TB,0
100121390879,OX145ET,20.62
100121390987,SN7 7JR,20.13
100121391229,OX145EN,19.42
200001511274,OX141PN,77.91
200001747746,OX129JG,23.33
200001791868,OX129JR,3.61
200001869994,OX135BB,11.05
200001913398,OX145TD,22.48
200002314516,OX2 0LP,80.01
200002435929,OX128PQ,75.03
200002495047,OX129DE,35
200002513660,OX2 9GS,67.74
200002889721,OX1 5JQ,103.85
10014020507,OX145PW,18.03
10014020515,OX129SJ,7.07
10014020543,OX129LT,6.71
10014020626,OX129LE,12.05
10014020635,OX136QX,262.73
10014020784,SN6 8NU,61.32
10014020802,SN7 8NL,46.77
10014020868,OX129RH,15.66
10014020903,OX127HW,7.81
10014020932,SN7 7HT,6.08
10014020949,SN7 7SG,31.79
10014020986,SN7 8DU,38.65
10014021030,OX120NN,31.63
10014021149,OX135NL,75.8
10014021233,SN7 7HB,61.74
10014021263,OX120BA,35.62
10014021267,OX127LB,33.3
10014021275,OX127DA,69.59
10014021326,OX1 5LN,53.87
10014021501,OX129HX,79.34
10014021584,OX120JW,95.75
10014021633,OX110SB,47.44
10014021636,OX2 9LN,48.85
10014021799,OX141BN,53.03
10014021850,OX144BS,43.06
10014021865,OX143UT,21.03
10014021954,OX144LA,19.42
10014022021,OX128JL,16.16
10014022025,OX110SJ,40.04
10014022069,OX129DQ,5.83
10014022083,SN7 7GQ,243.65
10014022244,OX110JP,51.68
10014022250,OX129AT,46.06
10014022357,OX117BF,126.95
10014022450,SN7 8PG,27.32
10014022463,OX128JN,23.71
10014022485,OX144JB,77.05
10014022505,OX135AW,84.34
10014022538,OX143XN,23.61
10014022553,OX145DB,29.74
10014022666,OX129TL,73.36
10014022860,OX1 5PS,52.49
10014022914,OX129SD,48.43
10014022979,OX120NH,54.47
10014023070,OX129AA,20.6
10014023091,OX145XA,0
10014023154,OX110QG,128.13
10014023197,SN7 7NY,25.03
10014023208,OX1 5NH,42.31
10014023258,OX2 9PH,3.16
10014023326,OX129NR,62.26
10014023438,SN6 8SE,6.41
10014023520,OX136SH,108.41
10014023530,SN6 8HS,581.03
10014023542,OX143NB,47.09
10014023582,OX2 9JP,65.32
10014023610,OX136JJ,373.83
10014023667,OX142QA,32.26
10014023850,OX1 5AS,81.35
10014023873,SN7 7SF,58.25
10014023894,OX110FA,0
10014023963,OX2 9DF,80.18
10014023970,OX2 8QA,1019.56
10014024163,OX143QT,35.14
10014024199,OX144AY,84.03
10014024269,OX141ZA,110.11
10014024280,OX128LD,58.03
10014024484,OX136JH,59.05
10014024505,OX141AP,0
10014024550,OX110DS,24.03
10014024653,OX136DA,74.27
10014024658,OX144RS,158.53
10014024747,OX128LF,0
10014024830,OX2 0JN,8.95
10014024914,SN7 7QW,88.24
10014024933,OX142LL,49.26
10014024959,OX119PZ,42.22
10014025083,OX142LL,49.26
10014025129,OX143ZF,30.47
10014025137,SN7 7NZ,38.85
10014025143,OX143ZD,49.76
10014025149,OX128QP,177.43
10014025163,OX110PF,22.81
10014025222,SN6 8HZ,33.15
10014025303,OX110ER,42.73
10014025327,SN7 8BZ,46.11
10014025477,OX145HQ,45.29
10014025553,OX145HJ,39.64
10014025594,OX129AE,39.06
10014025622,SN6 8HQ,590.99
10014025661,OX145JD,9
10014025672,OX145HZ,23.78
10014025731,OX145HZ,91.44
10014025776,OX2 0NA,0
10014025784,OX2 0NA,101.95
10014025786,OX2 0NA,119.44
10014025792,OX120LE,58.75
10014025961,OX2 9JU,31.16
10014026101,SN7 7RZ,85.32
10014026231,OX145JA,71.63
10014026329,OX128EH,55.99
10014026382,OX1 5EZ,43.43
10014026435,OX143UJ,49.06
10014026464,OX145TH,10.2
10014026471,SN6 8NU,0
10014026483,OX2 8QJ,91.87
10014026519,OX128DL,27.67
10014026566,SN7 7GG,46.11
10014026601,OX120AT,36.78
10014026686,OX143LA,28.17
10014026704,OX1 5DU,114.87
10014026796,OX141EE,37.38
10014026866,SN7 8JE,463.64
10014027032,SN6 8LG,22.63
10014027033,OX144NH,61.35
10014027069,OX1 5PT,31.03
10014027152,OX127AA,36.41
10014027334,SN7 7TH,0
10014027391,OX141DR,5.1
10014027408,SN7 7LQ,41.79
10014027475,OX143NW,0
10014027511,OX120AQ,50.58
10014027660,OX129PD,301.12
10014027667,OX129TN,73.03
10014027721,OX135AX,62.99
10014027755,OX129ED,34.49
10014027800,OX2 9PY,69.59
10014027829,OX110RZ,32.66
10014027873,OX136RH,127.09
10014027885,OX2 0QS,16.16
10014027896,OX119PL,48.52
10014027917,SN6 8JG,1401.51
10014027926,OX144SA,106.44
10014028018,OX145TL,60.23
10014028031,SN7 7SQ,33.61
10014028044,OX145EX,5.1
10014028087,OX135PX,36.07
10014028111,OX136PZ,74.3
10014028201,SN7 7QL,158.33
10014028318,OX142HB,55.46
10014028319,OX120LG,0
10014028370,OX136AQ,55.99
10014028419,OX110RQ,16.16
10014028470,OX120HL,37.49
10014028698,OX136DY,143.97
10014028746,SN6 8LN,31.41
10014028763,OX136SW,78.34
10014028787,OX145TL,67.39
10014028823,"OX141RA,OX141RB",70.2
10014028910,OX135QD,12.21
10014028924,SN6 8NU,29.69
10014028973,OX144NJ,46.11
10014029247,SN6 8SF,55.09
10014029393,OX136QS,0
10014029430,SN7 8SJ,53.06
10014029436,OX145GZ,38.22
10014029511,SN6 8HY,126.04
10014029705,SN6 8RH,67.7
10014029712,SN6 8RH,24.71
10014029765,SN6 8RJ,32.66
10014029781,OX145HE,32.07
10014029812,SN6 8HU,59.18
10014030006,OX141TE,53.93
10014030030,SN6 8TY,54.25
10014030043,OX128AW,23.42
10014030054,OX141TE,4.12
10014030068,SN7 7NY,37.23
10014030094,SN6 8RG,47.14
10014030124,OX143LN,0
10014030147,OX110SJ,5.1
10014030252,OX119PD,54.69
10014030379,SN7 8FD,26.32
10014030426,OX142LL,49.26
10014030487,OX141LS,10.3
10014068005,OX143JT,18.03
10014068026,OX145GA,0
10014068029,OX145GA,0
10014068141,OX145TN,19.24
10014068150,OX135FE,24.77
10014068164,OX2 9EW,72.64
10014068200,OX144AR,105.93
10014068232,OX144JG,63.17
10014068257,OX135PZ,85.07
10014068295,OX145TW,41.79
10014068421,OX145BN,35.24
10014068469,OX2 0JN,0
10014068483,OX143HG,25.64
10014068553,OX135FZ,25.97
10014068596,SN7 7JT,12.65
10014068610,OX142JT,0.26
10014068642,OX127BX,1.91
10014068732,SN7 8FE,43.58
10014068749,SN7 8FF,25.62
10014068796,OX136BH,22.83
10014068847,SN6 8RW,69.29
10014068982,SN7 7YT,33.25
10014069029,SN7 8QA,23.61
10014069032,OX145SW,28.65
10014069090,OX145DB,33.03
10014069092,OX145DB,33.03
10014069167,OX136AP,453.64
10014069229,OX136PE,47.14
10014069249,OX129JP,0
10014069275,OX143AZ,51.01
10014069395,OX2 0LY,81.24
10014069462,OX145BY,34.72
10014069498,OX145JA,32.01
10014069564,OX145HP,13.04
10014069673,OX120JJ,30.33
10014069674,OX127PF,21.85
10014069680,OX128QX,0.32
10014069707,SN7 8DP,616.21
10014069730,OX128BE,0
10014069795,SN6 8BG,50.14
10014069940,OX120AQ,25.25
10014070231,OX129UF,15.7
10014070308,OX110DF,76.43
10014070372,OX135PT,171.87
10014070673,OX128RA,0
10014070786,OX144HS,57.63
10014070790,SN6 8RF,136.05
10014070802,SN7 7AD,2
10014070874,OX145AG,12.65
10014070893,OX129FA,63.58
10014070927,OX129QT,83.52
10014070939,OX110DQ,48.24
10014070975,OX127JS,5
10014071076,SN6 8RF,136.05
10014071095,OX129GR,0
10014071100,SN7 7NZ,64.68
10014071101,SN7 7NZ,0
10014071137,SN7 7QE,591.52
10014071222,OX143PL,39.37
10014071227,OX129FZ,27.32
10014071246,SN7 8PB,567.73
10014071253,SN7 7SZ,14.43
10014071276,SN7 7YS,36.01
10014071321,OX129GS,1
10014071324,OX129GS,0
10014071327,OX129GS,0
10014071377,OX136QT,171.46
10014071520,SN6 8RJ,71.43
10014071683,SN6 8HU,98.77
10014071687,OX129BW,1.41
10014071746,OX1 5RP,64.3
10014071858,SN6 8TY,51.06
10014071903,OX143JP,15.24
10014071914,OX143PY,11.11
10014072054,SN6 8HL,90.17
10014072097,OX127AB,29.01
10014072117,SN6 8RG,155.1
10014072153,OX2 0LY,23.35
10014072247,SN7 8BJ,110.41
10014072320,SN7 7HT,4.47
10014072470,OX1 5EY,67.62
10014072549,OX129FQ,32.26
10014072562,OX129FJ,26.94
10014072704,OX145EG,14.22
10014072724,OX143PG,9.44
10014072758,OX135FZ,20.01
10014072770,OX1 5AD,42.59
10014072850,OX1 5PY,56.96
10014078002,OX1 5RQ,5.39
10014078094,OX143QN,62.39
10014078244,OX1 5LE,42.45
10014078247,OX1 5LE,35.18
10014078303,OX145FP,0
10014078304,OX129GF,0
10014078321,OX141QZ,6.86
10014078342,SN7 8AR,4.12
10014078494,OX119PN,12.37
10014078525,OX142DS,40.23
10014078639,OX144LB,20.62
10014078660,SN7 8PG,15.04
10014078771,OX135AJ,77.65
10014078803,OX129RX,43.62
10014078851,OX129BX,27.01
10014078906,OX141NL,38.92
10014078956,OX143TH,34.72
10014079032,SN7 8BJ,109.08
10014079056,OX144PJ,253.73
10014079062,OX129LD,48.11
10014079217,OX2 9FQ,5.29
10014079308,OX129NZ,15.14
10014079394,OX143ZF,1
10014079407,OX143ZF,1
10014079439,OX135BW,22.55
10014079450,OX110JZ,43.03
10014079531,OX141GW,36.07
10014079565,OX129RB,0
10014079625,OX141GQ,31.32
10014079688,OX136NT,28.19
10014079705,OX110HU,36.81
10014079803,OX141DD,138.65
10014079838,OX135ES,55.13
10014079872,OX144HA,226.13
10014079884,SN6 8LA,82.03
10014079967,OX2 0QH,19.11
10014079994,OX2 9PW,58.07
10014080094,SN6 8DW,30.77
10014080119,OX129AZ,56.63
10014080174,OX110RH,155.13
10014080225,OX119NQ,22.68
10014080257,OX129GN,106.11
10014080286,OX120FD,4.86
10014080333,OX110QB,192.08
10014080437,SN7 7FS,43.76
10014080460,SN7 7FT,35.93
10014080497,SN7 7FW,25.27
10014080553,OX145FW,22.89
10014080562,OX145FW,33.24
10014080576,OX145FW,18.69
10014080590,OX127DT,0
10014080746,OX135EF,18.69
10014080963,OX2 8QB,27.03
10014080976,SN7 7QD,437.38
10014080987,OX136QQ,0.45
10014081073,OX2 9RW,85.38
10014081119,OX2 9RX,44.92
10014081148,OX2 9RQ,0.27
10014081233,OX2 9RW,4.96
10014081253,OX128FP,36.69
10014081339,OX128FF,36.25
10014081470,OX128FL,55.03
10014081542,OX144EF,107.71
10014081556,OX135BP,32.47
10014081574,SN7 8EU,544.95
10014081610,SN7 7FR,41.97
10014081612,SN7 7FR,33.26
10014081854,SN7 7FX,76.56
10014081933,SN7 7YT,31.5
10014082024,SN7 7FZ,32.26
10014082046,OX2 9AR,14.77
10014082114,OX145HQ,31.03
10014082136,SN6 8HL,90.17
10014082151,OX142JQ,45.03
10014082152,OX142JG,101.15
10014082349,SN6 7PR,203.23
10014082392,SN7 7GD,10.73
10014082405,OX128BU,23.42
10014082418,OX141TP,48.11
10014082595,OX110QG,1
10014082619,OX110QG,1
10014082740,OX110GF,142.05
10014082854,OX129FF,12.05
10014082989,OX144RY,1
10014083247,OX128PD,68.03
10014083357,OX128RA,27.18
10014083382,OX143ER,20.82
10014083460,"OX149SA,OX149SB,OX149SD,OX149SE,OX149SF,OX149SG,OX149SH,OX149SJ,OX149SL,OX149SN,OX149SP,OX149SQ,OX149SR,OX149SS,OX149ST,OX149SU,OX149SW,OX149SX,OX149SY,OX149SZ,OX149TA,OX149TB,OX149TD,OX149TE,OX149TF,OX149TG,OX149TH,OX149TJ,OX149TL,OX149TN,OX149TP,OX149TQ,OX149TR,OX149TS,OX149TT,OX149TU,OX149TW,OX149TX,OX149TY,OX149TZ,OX149UA,OX149UB,OX149UD,OX149UE,OX149UF,OX149UG,OX149UH,OX149UJ,OX149UL,OX149UN,OX149UP,OX149UQ,OX149UR,OX149US,OX149UT,OX149UU,OX149UW,OX149UX,OX149UY,OX149UZ,OX149WA,OX149WB,OX149WD,OX149WE,OX149WF,OX149WG,OX149WH,OX149ZW,OX149ZX,OX149ZY,OX149ZZ",31.03
10014083480,OX142AQ,57.45
10014083481,OX142JF,60.85
10014083615,"OX135JB,OX136WN,OX136XR,OX136YP,OX141WA,OX141YX,OX142EX,OX142YA,OX143WA,OX143ZX,OX144WW,OX144YN,OX145AD,OX149BY,OX149EJ,OX149EP,OX149EY,OX149GQ,OX149GS,OX149GU,OX149HT,OX149HW,OX149HZ,OX149JB,OX149JD,OX149JG,OX149JH,OX149JN,OX149JP,OX149JU,OX149JY,OX149LF,OX149LN,OX149LR,OX149LT,OX149LW,OX149LX,OX149LY,OX149LZ,OX149NA,OX149NB,OX149ND,OX149NE,OX149NF,OX149NG,OX149NH",34.72
10014083689,SN6 8EY,2.24
10014083749,SN6 8TH,85.03
10014083832,SN7 7SD,19.11
10014083848,SN7 7EA,4.12
10014083945,OX144LW,19.17
10014083996,OX144PA,142.57
10015074237,"OX135JB,OX136WN,OX136XR,OX136YP,OX141WA,OX141YX,OX142EX,OX142YA,OX143WA,OX143ZX,OX144WW,OX144YN,OX145AD,OX149BY,OX149EJ,OX149EP,OX149EY,OX149GQ,OX149GS,OX149GU,OX149HT,OX149HW,OX149HZ,OX149JB,OX149JD,OX149JG,OX149JH,OX149JN,OX149JP,OX149JU,OX149JY,OX149LF,OX149LN,OX149LR,OX149LT,OX149LW,OX149LX,OX149LY,OX149LZ,OX149NA,OX149NB,OX149ND,OX149NE,OX149NF,OX149NG,OX149NH",0
10015103110,"OX135JB,OX136WN,OX136XR,OX136YP,OX141WA,OX141YX,OX142EX,OX142YA,OX143WA,OX143ZX,OX144WW,OX144YN,OX145AD,OX149BY,OX149EJ,OX149EP,OX149EY,OX149GQ,OX149GS,OX149GU,OX149HT,OX149HW,OX149HZ,OX149JB,OX149JD,OX149JG,OX149JH,OX149JN,OX149JP,OX149JU,OX149JY,OX149LF,OX149LN,OX149LR,OX149LT,OX149LW,OX149LX,OX149LY,OX149LZ,OX149NA,OX149NB,OX149ND,OX149NE,OX149NF,OX149NG,OX149NH",0
10015272301,OX128QX,52.68
10015327296,SN6 8RF,105.46
10015386523,OX144SD,154.89
10015444819,OX136BX,44.96
10015644643,SN7 8QR,479.06
10015683753,SN7 8DW,125.38
10015718029,OX117DS,372.83
10015730337,OX110DE,136.34
10015734092,OX136DA,54.38
10015822169,OX110SG,82.26
10015833381,SN7 7DS,65.47
10015848115,SN7 7QD,179.84
10024876077,OX141LU,92.45
10024876816,OX136HS,23.38
10024883639,OX144AB,524.22
10024885691,SN7 7QE,531.02
10024890885,SN6 7PT,274.82
10024895006,OX110JR,41.2
10024895009,OX136SB,42.96
10024895994,SN7 8EQ,247.87
10024897196,OX120EQ,20.28
10024897225,OX120EG,74.12
10024897274,OX145QN,59.64
10024898247,OX136JB,217.62
10024900027,OX128PZ,577.68
10024901109,OX142BY,58.24
10024919916,OX136BY,130.82
10024921081,OX2 0FG,102.46
10024980667,OX2 9JQ,19.01
10025221507,OX110QX,133.06
10025229618,OX1 5HJ,282.07
10025231490,OX136BP,59.95
10025282636,OX129PG,404.13
10025285743,OX120AT,37.92
10025319416,OX136HW,379.81
10025356289,OX294JH,485.05
10025369725,OX135HB,401.66
10025459946,OX2 9QL,153.32
10025460321,OX136BU,218.05
10025495459,SN7 7QE,378.25
10025498131,RG177UU,374.99
10025500328,SN7 7BP,40.88
10025501111,SN7 7LW,164.09
10025634634,OX135FD,87.52
10025673148,OX2 9NL,188.55
10025722333,OX144SE,72.31
10090578305,OX2 0JW,14.32
10090578695,OX129UT,29.55
10090578699,OX119ED,750.77
10090578742,OX129WF,41.82
10090578756,OX110QH,32.15
10090578793,OX110TD,58.85
10090578814,OX117BF,9.39
10090578881,OX129FB,10.9
10090578918,OX143BA,183.53
10090578944,SN6 8JN,76.99
10090578953,SN6 8LD,445.66
10090578974,SN6 8NX,324.77
10090579007,SN7 8PY,316.29
10090579010,SN7 8SG,156.37
10090579098,OX110TW,50.25
10090579100,OX110UA,85.03
10090579125,OX145EA,23.59
10090579145,OX110TU,18.47
10090579162,OX110TW,4.3
10090579240,OX110UF,27.47
10090579244,OX110UF,0.28
10090579270,OX110UD,19.94
10090579271,OX110UD,43.02
10090579331,OX110TS,43.85
10090579401,OX110UB,68.12
10090579414,OX143FE,21.6
10090579446,OX136NF,40.61
10090579496,OX2 9GL,10.34
10090579521,OX2 9GN,3.22
10090579526,OX2 9GN,5.5
10090579588,OX2 9GP,6.74
10090579633,OX2 9GQ,15.1
10090579681,OX2 9GQ,13.78
10090579726,OX2 9GR,8.87
10090579758,OX2 9GR,18.48
10090579767,OX2 9GR,15.2
10090579812,SN7 8NP,21.78
10090579839,OX128SQ,426.61
10090579853,OX128RA,55.6
10090579877,OX144TA,0
10090579921,OX129SQ,32.66
10090580004,OX119HS,114.9
10090580028,OX119HS,109.9
10090580039,SN7 8ET,175.85
10090580097,OX128DB,22.98
10090580100,OX144FD,20.66
10090580172,OX144RR,44.49
10090580187,OX144RS,43.97
10090580203,OX120FF,33.07
10090580358,OX128FT,16.73
10090580457,SN7 7PS,1069.83
10090580529,OX143PH,66.23
10090580569,SN7 8SA,235.7
10090580730,SN6 8RS,27.94
10090580773,SN6 8RT,71.77
10090580774,SN6 8RT,89.77
10090580803,OX2 9GU,5.23
10090580867,OX141JA,6.88
10090580895,OX116GR,51.62
10090580928,OX116DB,71.78
10090581010,OX116EQ,24.78
10090581049,OX144SA,128.4
10090581073,OX135FN,19.11
10090581175,SN6 8TZ,36.72
10090581181,SN7 7FU,16.82
10090581184,SN7 7FU,24.84
10090581311,OX129GB,36.87
10090581312,OX129GB,28
10090581334,OX129ET,46.05
10090581386,OX141RL,120.55
10090581404,OX141RL,119.72
10090581410,OX141RL,120.93
10090581487,OX2 9RY,37.13
10090581505,OX2 9RZ,5.69
10090581556,OX2 9SP,15.26
10090581595,OX143RH,14.72
10090581599,OX119FF,0.35
10090581622,OX2 9DD,42.37
10090581624,OX2 9TD,45.12
10090581629,OX128AT,6.89
10090581631,OX2 0NR,6.85
10090581676,SN7 8PH,45.08
10090581761,OX143QT,15.56
10090581768,SN6 8AQ,26.67
10090581774,OX2 9GR,27.68
10090581804,OX2 9GP,22.63
10090581809,OX2 9GQ,2.62
10090581866,OX128LN,0
10090581867,OX128QR,55.78
10090581893,OX110FB,79.61
10090581922,OX110FB,33.24
10090581978,OX116BZ,0.28
10090582030,OX120LU,52.37
10090582135,OX2 9GX,47.98
10090582239,OX144FL,10.8
10090582264,OX144FL,74.49
10090582369,OX135FT,40.94
10090582388,OX135FR,25.04
10090582447,OX136PF,63.45
10090582522,OX141ZD,4.15
10090582543,OX110JR,38.72
10090582598,OX129GJ,41.52
10090582738,OX129GL,54.65
10090582748,OX110HA,23.31
10090582777,OX141JD,1.12
10090582796,OX128HS,43.65
10090582974,OX144FQ,38.47
10090583201,OX136FL,55.66
10090583242,OX116ET,60.72
10090583259,OX116EQ,17.63
10091825783,OX143LA,0
10092020931,OX135JH,56.66
10093195346,OX144FR,61.63
10093195449,OX116EX,10.14
10093195478,OX145GF,49.9
10093195505,OX145GD,77.76
10093195625,OX116DB,17.11
10093195684,OX129QR,30.67
10093195727,OX136FP,18.59
10093195751,OX144LU,96.51
10093195925,OX116FG,24.85
10093196200,OX129WP,70.46
10093196210,OX129WP,0.12
10093196294,SN6 8FB,18.52
10093196487,OX129DB,141.06
10093196498,OX129SS,39.95
10093196554,OX129WR,16.65
10093196618,OX129WR,32.36
10093196620,OX129WR,39.22
10093196673,OX144FU,43.55
10093196681,OX144FU,59.08
10093196688,OX144FU,87.08
10093196696,OX144FW,10.38
10093196811,OX2 9NU,75.87
10093196815,SN6 8FE,73.97
10093196839,SN6 8FE,5.05
10093196893,OX119FL,22.77
10093196976,OX110FG,22.18
10093197030,OX116GD,18.43
10093197108,OX116FX,20.94
10093197144,OX116FJ,15.61
10093197200,OX116FY,22.9
10093197211,OX116FY,95.04
10093197235,OX116FX,69.71
10093197287,OX116FZ,43.12
10093197394,OX144FZ,53.22
10093197456,OX144GA,30.92
10093197546,OX135EZ,27.01
10093197897,OX144GN,26.57
10093197907,OX144GN,45.12
10093197997,OX128GE,18.85
10093198010,OX128GE,35.51
10093198069,OX127FF,55.28
10093198091,OX127FD,46.92
10093198108,OX127FF,47.16
10093198163,OX144GG,48.12
10093198186,OX135GE,6.22
10093198190,OX135GE,46.68
10093198276,SN6 8FH,36.73
10093198296,OX136GD,9.25
10093198310,OX136GE,33.02
10093198352,SN7 8FJ,42.71
10093198370,OX144AP,15.14
10093198547,SN7 7GW,40.5
10093198563,SN7 7GS,1.61
10093198576,SN7 7GT,19.83
10093198630,SN7 7GW,20.29
10093198643,SN7 7GX,31.05
10093198687,OX116GY,15.44
10093198695,OX116GY,24.16
10093198717,OX116GY,34.02
10093198723,OX145JN,40.83
10093198791,OX116GJ,55.4
10093198794,OX116HA,42.96
10093198806,OX128FY,12.04
10093198870,OX110FX,12.35
10093198910,OX110FT,16.36
10093199151,SN6 8NG,57.77
10093199187,OX129FF,66.47
10093199255,OX128GF,52.79
10093199297,OX128GF,61.24
10093199310,OX135GJ,47.05
10093199342,SN7 7LE,33.24
10093199452,OX144GP,63.82
10093199524,SN6 8FP,0.29
10093199580,OX110QT,64.4
10093199587,OX135GL,20.83
10093199753,SN7 7NH,34.88
10093199780,SN7 7NS,0.19
10093199818,SN7 7RS,12.97
10093199890,OX120FR,5.87
10093199928,OX127FH,9.42
10093200001,OX135GP,56.11
10093200012,OX135GP,81.99
10093200021,OX135GP,41.26
10093200124,OX135GR,14.77
10093200150,OX135GS,74.74
10093200298,SN7 7FW,108.78
10093200316,OX135NH,41.91
10093200320,OX135NJ,44.55
10093425437,OX110RP,109.63
10094277052,OX144GW,25.57
10094277075,OX144GY,0.12
10094277079,OX144GY,32.27
10094277251,OX2 9FW,31.69
10094277267,SN7 7US,24.51
10094277269,SN7 7US,26.11
10094277281,SN7 8FL,38.95
10094277288,SN7 8FJ,20.7
10094277589,OX128FH,77.89
10094277683,OX128GL,37.24
10094277684,OX128GN,30.75
10094277703,OX128EU,59.26
10094277708,SN7 8QB,277.77
10094277753,OX135LL,30.06
10094277776,OX129AL,28.31
10094277878,OX136RJ,179.98
10094277965,OX136RJ,176.23
10094277978,OX136RT,75.14
10094277982,OX144LS,87.6
10094278022,OX136RT,77.12
10094278051,OX144DZ,55.28
10094278062,OX144DZ,51.77
10094278253,OX136RJ,93.18
10094278259,OX136RJ,124.78
10094278338,OX129TU,83.86
10094278389,OX2 0FH,33.25
10094278577,OX127FP,57.51
10094278599,OX127FQ,63.97
10094278600,OX127FP,57.71
10094278614,OX127FQ,69.29
10094278649,OX120FT,34.5
10094278656,OX120FU,38.14
10094278667,OX120FU,43.57
10094278787,SN6 8FT,22.57
10094278821,OX120QL,69.14
10094278849,OX120FW,64.99
10094278865,OX120FX,4.51
10094278891,OX120FX,23.29
10094278902,OX120FZ,12.21
10094278909,OX120FZ,35.6
10094278910,OX120FZ,7.69
